StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q3_8_TEXT,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q7_8,Q7_9,Q7_10,Q16,Q26,Q30,Q23,Q25,Q29,Q17,Q27,Q28,Q42,Q18,Q19,Q39,Q5_1,Q5_2,Q5_3,Q6,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q31_1,Q31_2,Q31_3,Q31_4,Q31_5,Q31_6,Q31_7,Q31_8,Q36_1,Q36_2,Q36_3,Q36_4,Q38,id
2019-10-18 20:33:58,2019-10-18 20:39:55,0,85.146.71.91,100,357,1,2019-10-18 20:39:57,R_d5PKOdqVdE14y4N,,,,,50.9409942626953125,5.801605224609375,anonymous,EN,1,50,7,,1,7,1,7,1,7,1,4,1,1,6,8,1,1,4,7,2,9,8,2,7,3,13,7,1,7,7,8,8,8,8,8,7,7,7,5,1,1,7,5,2,7,1,1,1,1484711164
2019-10-18 20:36:36,2019-10-18 20:40:49,0,82.176.126.128,100,252,1,2019-10-18 20:40:50,R_RVwytE1CO5jgheF,,,,,51.479400634765625,3.5478973388671875,anonymous,EN,1,14,7,,4,3,3,6,6,3,3,4,4,6,6,5,3,5,1,99,99,99,99,2,7,3,3,4,3,4,5,2,2,3,6,8,3,5,3,3,7,2,4,3,6,6,1,4,1,1321233768
2019-10-18 20:36:34,2019-10-18 20:41:12,0,94.209.243.74,100,278,1,2019-10-18 20:41:13,R_CdZHByEEukuD5M5,,,,,52.0583953857421875,4.2738037109375,anonymous,EN,1,15,6,,7,7,1,7,1,7,1,7,7,2,6,5,3,7,2,7,7,4,6,2,7,1,3,6,1,5,6,3,2,3,4,8,7,5,7,5,4,5,4,4,6,6,1,3,1,1484712861
2019-10-18 20:36:59,2019-10-18 20:41:54,0,81.207.187.206,100,294,1,2019-10-18 20:41:54,R_ZvKnIrDL01P7zHj,,,,,52.212493896484375,6.864105224609375,anonymous,EN,2,29,5,,7,6,3,6,5,4,3,7,3,7,99,99,99,99,99,99,99,99,99,2,7,99,3,2,2,3,3,4,4,3,3,3,2,3,1,5,1,3,3,3,3,5,5,4,1,1649350207
2019-10-18 20:33:50,2019-10-18 20:42:20,0,145.130.189.250,100,509,1,2019-10-18 20:42:21,R_1gO4aGbPp27XFnH,,,,,51.9801025390625,5.33990478515625,anonymous,EN,2,26,7,,4,4,2,7,4,4,1,4,4,3,99,99,99,7,2,7,99,99,99,2,7,3,7,5,3,6,5,2,2,3,8,8,6,6,4,3,1,2,5,6,6,6,2,4,1,1432061258
2019-10-18 20:39:41,2019-10-18 20:45:54,0,86.91.118.97,100,372,1,2019-10-18 20:45:54,R_3eeQtrRGztFzOJa,,,,,53.2487030029296875,6.86810302734375,anonymous,EN,2,23,6,,4,4,2,7,3,5,1,5,1,3,99,99,99,99,99,99,99,99,99,2,4,3,2,1,4,1,3,3,3,1,3,3,5,6,5,4,3,4,5,3,5,6,2,2,1,1528516168
2019-10-18 20:49:23,2019-10-18 20:51:47,0,163.158.228.247,100,143,1,2019-10-18 20:51:48,R_2SleTqct4R79WwQ,,,,,51.94219970703125,4.3679962158203125,anonymous,EN,1,16,6,,5,5,2,5,3,6,4,5,2,5,6,4,5,4,2,8,6,5,5,2,7,2,4,3,4,6,4,6,5,4,4,5,5,4,3,5,4,4,6,5,5,3,4,5,1,1449925485
2019-10-18 20:47:48,2019-10-18 20:55:23,0,213.127.44.34,100,455,1,2019-10-18 20:55:24,R_1OHs5RyqRyb4yWr,,,,,52.355194091796875,4.87890625,anonymous,EN,1,22,6,,6,6,2,7,3,6,2,7,1,2,6,8,3,7,2,7,1,1,1,2,7,3,13,6,6,6,6,6,3,5,5,5,5,7,5,7,1,5,6,5,7,7,1,4,1,1541002290
2019-10-18 20:52:14,2019-10-18 20:55:42,0,80.60.225.14,100,207,1,2019-10-18 20:55:42,R_Qcbp9s9oFxDME2R,,,,,52.0811004638671875,4.2942047119140625,anonymous,EN,1,33,4,,4,6,3,7,2,6,2,3,2,2,6,8,1,7,99,99,2,4,99,2,7,3,3,5,5,3,5,7,6,3,4,5,7,7,6,6,7,5,5,6,4,6,2,2,1,1484768328
2019-10-18 20:51:41,2019-10-18 20:55:56,0,86.89.211.196,100,254,1,2019-10-18 20:55:56,R_tDHOhkIlW7r8GWt,,,,,52.355194091796875,4.87890625,anonymous,EN,2,38,6,,6,5,2,7,4,4,2,5,1,2,99,99,99,99,99,99,99,99,99,2,7,99,2,4,1,2,2,1,2,4,8,5,6,3,2,6,2,4,4,4,5,7,1,1,2,1269698660
2019-10-18 20:55:20,2019-10-18 20:59:56,0,77.163.140.153,100,276,1,2019-10-18 20:59:57,R_3ikwmMlVZTetG5u,,,,,52.216705322265625,5.966705322265625,anonymous,EN,2,11,6,,2,3,4,7,4,4,1,2,2,1,99,99,99,99,99,99,99,99,99,2,7,99,3,3,4,3,4,1,2,1,1,8,4,5,4,7,5,4,5,5,5,6,1,2,1,1300262688
2019-10-18 20:09:28,2019-10-18 21:01:46,0,94.210.150.118,100,3138,1,2019-10-18 21:01:47,R_1mJmq38IzurUPVg,,,,,52.1591949462890625,4.4644927978515625,anonymous,EN,2,39,7,,4,5,2,6,2,5,4,4,2,2,6,8,1,7,4,7,2,9,8,2,7,1,3,5,2,5,5,5,3,8,1,6,5,5,5,5,3,4,5,4,5,5,1,1,1,1417670281
2019-10-18 21:00:44,2019-10-18 21:05:51,0,178.85.105.63,100,306,1,2019-10-18 21:05:51,R_O3EuAApCuYMfBhD,,,,,52.031402587890625,6.08880615234375,anonymous,EN,1,43,3,,7,5,1,7,3,5,1,7,1,1,6,5,3,7,2,7,2,9,8,2,7,3,11,6,2,4,5,8,8,1,1,2,5,5,4,2,1,1,5,5,5,5,1,1,1,1484756504
2019-10-18 21:05:55,2019-10-18 21:08:39,0,213.127.69.130,100,164,1,2019-10-18 21:08:40,R_2Y3XLm7qiYvE96N,,,,,52.3520050048828125,4.9391937255859375,anonymous,EN,2,26,6,,5,4,3,3,5,4,6,3,3,4,99,99,99,99,99,99,4,6,3,2,7,3,3,4,2,4,4,3,4,2,3,2,5,5,2,3,2,5,3,3,4,2,1,6,1,1484724881
2019-10-18 21:04:23,2019-10-18 21:09:05,0,86.91.119.87,100,282,1,2019-10-18 21:09:05,R_2xys1pb9Gdm1RmJ,,,,,51.4810943603515625,5.6645050048828125,anonymous,EN,2,27,3,,5,1,3,5,4,4,2,5,2,2,99,99,1,7,99,7,99,99,1,2,7,1,2,3,4,3,2,6,2,3,2,1,4,4,3,4,4,3,4,4,4,4,3,4,2,1067983842
2019-10-18 21:04:44,2019-10-18 21:09:57,0,31.161.156.117,100,312,1,2019-10-18 21:09:58,R_r7wr364oH21xUwV,,,,,51.919403076171875,4.4873046875,anonymous,EN,1,31,5,,5,5,3,7,4,5,4,5,3,3,99,99,99,7,2,7,99,99,99,2,7,1,2,4,3,2,4,6,5,4,8,8,4,5,3,3,7,5,4,4,6,6,1,1,1,1407767607
2019-10-18 21:07:01,2019-10-18 21:10:43,0,81.204.123.33,100,222,1,2019-10-18 21:10:43,R_ylKdtJJpMf85ysp,,,,,51.806793212890625,4.683807373046875,anonymous,EN,1,44,3,,2,4,1,7,1,6,2,1,3,1,6,8,1,7,2,7,2,4,4,2,7,1,7,4,6,4,6,8,8,8,8,1,7,7,7,7,7,4,4,1,7,7,1,4,1,1484782202
2019-10-18 21:13:27,2019-10-18 21:21:14,0,213.127.4.99,100,466,1,2019-10-18 21:21:14,R_1CEpdB3DGaSLd6o,,,,,52.3578948974609375,4.8509979248046875,anonymous,EN,1,43,6,,5,4,2,4,4,3,4,4,4,5,99,5,3,99,99,99,1,6,1,2,7,1,6,5,5,5,4,2,2,1,2,2,2,2,1,2,1,1,5,4,4,5,4,3,2,1614844293
2019-10-18 21:28:33,2019-10-18 21:42:25,0,77.249.84.73,100,832,1,2019-10-18 21:42:25,R_9SMLrUKxr9zmCOd,,,,,51.8916015625,6.3773040771484375,anonymous,EN,2,41,3,,4,1,3,5,6,1,1,2,6,2,6,5,1,7,2,7,2,9,8,2,7,1,5,5,6,3,5,8,8,8,8,8,5,7,5,6,3,3,6,6,6,6,2,2,1,1484761196
2019-10-18 21:48:39,2019-10-18 21:51:22,0,31.20.94.7,100,162,1,2019-10-18 21:51:23,R_1r8EcqOK7eqvGAe,,,,,50.85040283203125,5.7122955322265625,anonymous,EN,2,21,7,,5,5,5,5,5,6,5,5,6,6,5,8,6,7,4,3,6,2,7,4,3,3,1,3,5,3,3,5,6,6,5,5,4,4,5,5,5,5,5,6,5,4,5,5,1,1484773390
2019-10-18 21:53:19,2019-10-18 21:57:22,0,84.81.123.9,100,243,1,2019-10-18 21:57:23,R_2qjZvpVsopp6dec,,,,,51.93170166015625,6.0594940185546875,anonymous,EN,1,29,6,,4,3,5,4,4,4,4,3,3,5,99,99,99,7,4,7,99,99,99,2,7,3,4,4,4,4,5,4,5,6,4,4,3,5,4,4,4,6,5,3,4,4,4,3,1,1484777497
2019-10-18 22:01:39,2019-10-18 22:06:20,0,163.158.146.60,100,280,1,2019-10-18 22:06:20,R_3ls7fUjABR5xCLQ,,,,,52.0240020751953125,4.2754058837890625,anonymous,EN,1,46,6,,4,6,2,6,4,4,2,6,4,4,6,5,3,7,2,7,2,1,4,2,9,3,10,6,2,6,5,8,6,8,1,3,6,6,6,4,7,1,6,6,4,6,1,4,1,1453456010
2019-10-18 22:02:50,2019-10-18 22:08:09,0,86.83.1.172,100,318,1,2019-10-18 22:08:10,R_6QdFYSKy4mPJMQ1,,,,,51.81390380859375,4.6685943603515625,anonymous,EN,1,42,5,,5,3,6,6,4,5,3,5,3,3,6,5,3,7,4,7,2,9,6,2,3,3,12,6,6,3,5,5,6,8,8,8,6,6,6,7,4,6,6,7,5,6,2,5,1,1484775487
2019-10-18 22:13:38,2019-10-18 22:19:20,0,83.87.142.86,100,341,1,2019-10-18 22:19:20,R_3m44EZs0Bct4znZ,,,,,52.2458953857421875,5.3690948486328125,anonymous,EN,1,37,5,,6,5,1,7,3,5,2,5,3,5,6,5,3,7,2,7,2,9,6,2,7,3,5,6,4,6,6,8,5,6,4,3,6,7,5,6,7,2,4,6,4,5,1,1,1,1484778451
2019-10-18 22:09:03,2019-10-18 22:21:37,0,87.211.22.233,100,753,1,2019-10-18 22:21:37,R_57p4JJo8QbijTi1,,,,,51.9019927978515625,4.4936065673828125,anonymous,EN,2,50,5,,4,4,2,6,4,4,2,4,5,3,99,99,99,99,99,99,2,9,8,2,7,1,5,1,7,7,1,3,3,1,1,1,2,2,2,7,1,1,7,5,2,1,1,1,1,1412807175
2019-10-18 22:20:13,2019-10-18 22:23:24,0,83.87.114.43,100,190,1,2019-10-18 22:23:25,R_1pssXSsgdGr0Fz6,,,,,52.091094970703125,5.0959014892578125,anonymous,EN,1,23,6,,5,7,4,6,5,6,1,6,4,1,6,5,99,7,2,7,99,99,99,2,7,3,3,4,5,6,3,7,7,5,5,4,5,4,6,4,6,5,4,6,4,5,3,4,1,1484706545
2019-10-18 22:22:04,2019-10-18 22:26:14,0,82.173.48.186,100,249,1,2019-10-18 22:26:16,R_Z9QXwGMETSkvibD,,,,,52.6569976806640625,4.7523956298828125,anonymous,EN,1,50,6,,6,6,3,5,2,6,5,5,5,5,6,5,1,7,2,7,2,9,6,2,7,1,6,6,2,6,6,3,6,7,6,5,5,6,6,3,4,3,6,5,6,6,2,3,1,1409032659
2019-10-18 22:24:33,2019-10-18 22:27:37,0,94.213.67.197,100,183,1,2019-10-18 22:27:37,R_7ZI89fdXSyRZ8Wd,,,,,52.7808990478515625,6.9297943115234375,anonymous,EN,1,7,5,,4,4,4,4,4,4,4,4,4,4,99,99,99,99,99,99,99,99,99,2,99,99,13,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1617042019
2019-10-18 22:28:56,2019-10-18 22:30:13,0,86.93.153.129,100,77,1,2019-10-18 22:30:14,R_pimIZalSOBzi933,,,,,52.0323944091796875,4.708099365234375,anonymous,EN,1,14,3,,5,5,6,5,4,5,4,5,5,6,99,99,99,99,99,99,99,99,99,2,99,99,1,5,6,5,6,5,7,5,6,6,6,7,7,6,5,6,6,6,6,6,7,6,1,1609505218
2019-10-18 20:24:47,2019-10-18 22:32:19,0,81.207.147.32,100,7651,1,2019-10-18 22:32:19,R_ZCzj7zuZKYPm9y1,,,,,52.6699981689453125,4.713592529296875,anonymous,EN,2,32,6,,5,4,3,5,3,5,3,3,3,3,6,8,3,7,2,7,2,1,6,2,7,3,4,5,5,5,6,6,6,6,6,6,5,6,5,6,7,5,4,4,5,5,3,2,1,1484765729
2019-10-18 22:35:45,2019-10-18 22:39:02,0,84.85.112.90,100,196,1,2019-10-18 22:39:02,R_2rGXgAWhV2NxRQG,,,,,52.50250244140625,5.4900970458984375,anonymous,EN,2,18,5,,4,4,3,6,4,4,2,2,7,5,99,99,99,99,99,99,4,7,99,2,1,1,2,3,3,4,3,3,4,1,1,4,2,3,2,3,1,5,3,2,5,6,1,4,1,1645570701
2019-10-18 22:46:13,2019-10-18 22:48:38,0,163.158.214.236,100,145,1,2019-10-18 22:48:38,R_1fiTzrboHP6tYNS,,,,,51.9134979248046875,4.387298583984375,anonymous,EN,2,9,6,,5,6,5,3,5,6,5,5,4,5,99,99,99,99,99,8,5,5,2,2,7,3,2,5,3,4,5,4,5,5,6,5,4,5,5,4,5,4,5,5,5,4,5,5,1,1484785321
2019-10-18 22:47:35,2019-10-18 22:54:11,0,77.170.231.132,100,396,1,2019-10-18 22:54:13,R_rpu9NZDNl4YdeLL,,,,,52.363800048828125,6.5968017578125,anonymous,EN,2,55,5,,5,6,4,7,4,6,3,6,2,2,6,5,3,7,2,7,2,9,8,2,7,3,13,5,4,6,7,8,8,6,7,7,5,7,7,6,6,5,6,6,6,6,3,4,1,1408877351
2019-10-18 23:03:51,2019-10-18 23:08:40,0,82.176.146.206,100,288,1,2019-10-18 23:08:41,R_ymstewHuQ4YWoPT,,,,,51.28289794921875,3.75689697265625,anonymous,EN,2,3,5,,6,3,2,6,4,3,1,6,5,2,99,99,99,99,99,99,99,99,99,2,7,3,2,4,4,2,3,7,7,7,7,8,6,6,5,6,2,3,5,5,5,7,1,1,1,1587624119
2019-10-18 23:14:09,2019-10-18 23:18:59,0,84.107.92.177,100,289,1,2019-10-18 23:19:00,R_SZax6kbY8ZrJdv3,,,,,52.502105712890625,5.0592041015625,anonymous,EN,2,46,3,,6,4,2,7,5,6,2,5,4,2,99,99,99,4,8,99,2,99,99,2,9,3,2,3,3,3,4,5,2,2,8,1,5,5,5,5,1,1,3,6,5,5,1,1,1,1457141677
2019-10-18 23:27:20,2019-10-18 23:30:55,0,212.204.132.198,100,215,1,2019-10-18 23:30:55,R_1IT45lJ7838oG75,,,,,51.5572967529296875,5.0791015625,anonymous,EN,2,30,6,,5,6,5,6,2,6,2,5,2,2,6,8,8,7,4,7,2,4,8,2,7,1,8,6,2,6,6,7,6,6,7,7,6,6,6,4,5,5,6,4,6,6,1,4,1,1078341279
2019-10-18 23:50:17,2019-10-18 23:54:47,0,83.85.160.111,100,270,1,2019-10-18 23:54:48,R_pib1YK7F37O92tr,,,,,52.135894775390625,5.0182037353515625,anonymous,EN,2,40,6,,4,4,3,6,3,5,2,3,3,2,6,5,3,7,2,7,2,99,8,2,7,3,3,5,2,5,6,8,7,7,7,5,5,6,5,6,4,6,7,7,6,6,2,4,2,1649422908
2019-10-18 23:55:04,2019-10-19 00:00:04,0,83.128.174.12,100,300,1,2019-10-19 00:00:06,R_1fkCMHyrAtMqNNy,,,,,52.2075958251953125,5.024505615234375,anonymous,EN,2,33,5,,4,3,4,6,4,3,3,4,4,4,99,99,99,99,99,99,99,99,99,2,7,2,2,3,5,2,3,6,6,3,5,5,4,6,4,5,3,6,4,4,5,5,3,4,2,1484766900
2019-10-19 00:09:36,2019-10-19 00:14:39,0,84.85.152.24,100,303,1,2019-10-19 00:14:40,R_24jZDcplty6HndZ,,,,,52.55279541015625,4.663604736328125,anonymous,EN,1,25,6,,7,7,4,7,3,7,5,7,6,2,4,5,3,7,2,7,2,9,6,2,7,3,9,7,2,6,6,8,8,8,7,4,6,7,7,5,6,5,5,4,7,7,1,6,1,1484766902
2019-10-19 00:16:16,2019-10-19 00:24:06,0,213.127.85.122,100,469,1,2019-10-19 00:24:06,R_2R7JN7qMFesUQfb,,,,,52.15570068359375,5.3881988525390625,anonymous,EN,1,53,8,"Ict, nooit klaar",7,5,1,7,1,4,1,7,1,1,6,5,3,7,2,7,2,9,8,2,7,3,11,6,1,3,1,8,5,8,8,1,4,5,4,1,1,1,1,1,7,7,1,1,1,138334
2019-10-19 00:20:13,2019-10-19 00:24:40,0,213.93.3.12,100,267,1,2019-10-19 00:24:40,R_3DqpCvYIzFHzotB,,,,,52.403594970703125,5.2920074462890625,anonymous,EN,1,22,7,,4,3,5,6,3,4,3,5,3,4,6,5,3,7,2,7,2,9,8,2,7,3,10,6,1,6,6,8,8,8,8,8,7,7,7,7,7,4,7,7,4,5,1,2,1,1334782742
2019-10-19 00:22:52,2019-10-19 00:25:50,0,217.62.252.242,100,177,1,2019-10-19 00:25:52,R_25ADaob9cL03YfB,,,,,52.089202880859375,4.3972930908203125,anonymous,EN,2,24,7,,2,4,3,5,4,4,1,1,1,3,4,8,1,7,4,7,99,99,99,2,7,3,3,5,1,4,5,8,6,1,8,6,5,6,5,5,7,6,4,4,5,5,1,1,1,1484766199
2019-10-19 00:20:20,2019-10-19 00:32:38,0,82.171.121.111,100,738,1,2019-10-19 00:32:39,R_1MPTm4uHXrVjhtB,,,,,52.3954925537109375,5.265106201171875,anonymous,EN,1,49,5,,6,2,5,7,5,1,7,5,2,2,6,5,1,7,1,7,2,4,8,2,7,3,3,3,3,4,5,8,7,1,8,3,7,7,6,3,5,2,7,5,7,6,1,2,1,1286656336
2019-10-19 00:34:26,2019-10-19 00:36:31,0,31.20.206.27,100,124,1,2019-10-19 00:36:32,R_6JU7KIl1Q980jdf,,,,,52.3668060302734375,4.86810302734375,anonymous,EN,1,21,6,,3,5,6,7,7,6,5,4,5,6,2,2,3,3,1,3,5,3,2,1,7,3,11,4,5,6,6,5,6,7,8,6,5,6,7,4,5,6,5,7,5,6,7,4,1,1385032701
2019-10-19 00:32:27,2019-10-19 00:39:46,0,84.106.70.110,100,438,1,2019-10-19 00:39:46,R_SHOgu04m6p2axQl,,,,,51.9922943115234375,4.341796875,anonymous,EN,2,58,4,,5,5,2,7,5,4,3,6,4,5,6,3,8,7,1,7,2,1,5,2,9,3,3,4,4,2,4,6,3,6,7,4,4,5,4,3,1,6,5,5,4,5,2,2,1,1484770090
2019-10-19 01:19:42,2019-10-19 01:24:59,0,213.93.252.139,100,317,1,2019-10-19 01:25:01,R_123DIsOwPRFnmTF,,,,,51.7707061767578125,4.44659423828125,anonymous,EN,1,40,5,,6,3,4,7,3,4,1,3,2,1,6,8,3,7,2,7,99,99,99,2,7,3,4,5,3,4,5,8,6,5,6,8,5,6,5,5,5,6,5,5,3,5,1,3,1,1485883897
2019-10-19 01:26:05,2019-10-19 01:31:56,0,85.148.17.231,100,350,1,2019-10-19 01:31:57,R_1pLkpIg4zyRoSEa,,,,,53.0984039306640625,6.0706024169921875,anonymous,EN,2,42,3,,1,3,1,7,3,4,1,4,2,2,6,5,99,7,2,7,2,9,8,2,7,3,3,5,2,4,6,8,6,6,3,1,5,6,6,6,1,1,6,6,6,6,1,1,1,1484761197
2019-10-19 05:32:49,2019-10-19 05:45:29,0,213.127.19.31,100,759,1,2019-10-19 05:45:30,R_3GvWawC32SEitxx,,,,,52.3535003662109375,4.89019775390625,anonymous,EN,1,38,7,,2,4,1,6,5,4,4,3,5,2,6,5,1,7,2,99,2,9,8,2,7,3,7,5,3,4,5,4,4,8,8,3,5,5,6,3,3,1,6,4,5,5,1,4,1,1484764686
2019-10-19 06:01:16,2019-10-19 06:04:58,0,217.103.195.117,100,222,1,2019-10-19 06:04:58,R_1Io1DOpQchvfSsu,,,,,51.918701171875,4.4759063720703125,anonymous,EN,1,46,4,,6,3,5,6,6,4,3,5,4,5,6,5,1,7,2,7,2,9,6,2,9,3,6,4,4,4,5,8,5,8,8,3,5,6,5,5,4,4,4,6,5,5,2,2,1,1484771506
2019-10-19 06:39:47,2019-10-19 06:44:14,0,217.103.123.17,100,267,1,2019-10-19 06:44:14,R_exiQNvoPLhwq689,,,,,51.4801025390625,5.4723968505859375,anonymous,EN,2,28,5,,4,3,2,6,2,5,4,4,5,2,99,99,99,99,99,99,99,99,99,2,99,99,2,2,7,1,3,8,7,8,8,6,5,6,4,5,4,4,4,3,4,4,1,1,1,1484769751
2019-10-19 06:46:19,2019-10-19 06:58:54,0,109.36.128.6,100,754,1,2019-10-19 06:58:56,R_3QDbFlS2TkzIk2W,,,,,51.9123992919921875,4.5531005859375,anonymous,EN,1,32,6,,2,4,2,5,2,3,1,2,1,2,6,5,3,7,2,7,4,6,99,2,7,3,4,3,3,2,5,8,6,8,1,8,7,7,5,7,7,4,6,6,7,7,1,3,1,1614682473
2019-10-19 07:09:05,2019-10-19 07:13:25,0,145.53.201.14,100,259,1,2019-10-19 07:13:25,R_DNRExn3xnywtOiB,,,,,52.07659912109375,4.26300048828125,anonymous,EN,2,23,7,,5,5,4,7,1,5,4,5,4,1,99,4,99,99,99,7,5,99,99,2,7,3,4,3,4,4,3,3,4,3,6,6,5,4,3,5,1,5,5,4,5,5,2,5,1,1578424358
2019-10-19 07:13:37,2019-10-19 07:18:39,0,213.127.56.20,100,301,1,2019-10-19 07:18:40,R_SIAnZ8Z5DOiVtU5,,,,,51.936798095703125,4.4734039306640625,anonymous,EN,2,28,6,,6,4,2,6,4,5,6,4,5,6,6,5,3,7,9,7,2,4,8,2,7,3,9,6,4,4,5,6,5,7,5,4,7,5,6,6,5,6,5,4,4,4,4,2,1,1484766697
2019-10-19 07:20:58,2019-10-19 07:25:26,0,85.150.142.126,100,267,1,2019-10-19 07:25:27,R_xn1VHoikYjE9T6V,,,,,51.94970703125,6.019195556640625,anonymous,EN,2,43,5,,3,4,3,3,3,4,3,2,3,3,6,8,3,7,99,99,2,4,8,2,7,3,5,6,5,6,6,7,6,7,6,7,5,6,6,6,2,3,4,6,6,6,6,4,2,1408877239
2019-10-19 07:21:43,2019-10-19 07:27:16,0,62.45.149.57,100,333,1,2019-10-19 07:27:18,R_1jTUmhOuPYHAnnd,,,,,52.0077056884765625,4.2310943603515625,anonymous,EN,2,44,4,,1,5,1,7,4,4,2,4,1,2,6,5,3,7,2,7,2,9,8,2,7,3,6,4,4,4,5,8,6,8,5,2,7,7,7,3,4,4,4,5,4,7,1,1,1,1484773709
2019-10-19 07:27:57,2019-10-19 07:32:28,0,77.250.99.104,100,271,1,2019-10-19 07:32:30,R_1O0ESlU1egcOpEt,,,,,51.7335052490234375,4.4403076171875,anonymous,EN,2,32,5,,3,4,2,6,4,4,3,3,3,3,6,8,3,7,2,7,2,9,99,2,7,3,11,5,6,3,5,8,2,2,6,8,5,7,5,7,2,4,6,6,5,6,1,4,1,1484767218
2019-10-19 07:31:04,2019-10-19 07:33:50,0,84.87.204.116,100,165,1,2019-10-19 07:33:51,R_10YOKJH47I5TRmT,,,,,50.85040283203125,5.7122955322265625,anonymous,EN,2,47,5,,5,4,3,6,5,4,3,5,4,4,99,99,99,99,99,99,99,99,99,2,99,99,2,1,7,1,1,2,4,1,2,1,3,3,2,2,2,2,2,2,1,1,1,1,1,1484761242
2019-10-19 07:39:16,2019-10-19 07:41:53,0,84.241.200.101,100,157,1,2019-10-19 07:41:54,R_2X0bpUE9U07Y576,,,,,51.9167022705078125,4.420806884765625,anonymous,EN,2,6,3,,3,2,4,5,6,2,2,5,4,5,99,99,99,5,8,99,99,6,99,2,7,3,2,3,5,4,5,1,3,4,5,5,5,4,5,5,5,4,3,4,5,5,2,5,2,1484717736
2019-10-19 07:56:15,2019-10-19 08:03:01,0,83.85.230.221,100,405,1,2019-10-19 08:03:01,R_3EhuRirC9LMngGP,,,,,52.2805023193359375,5.257904052734375,anonymous,EN,1,33,6,,4,3,2,6,4,4,4,3,1,2,6,5,3,7,1,7,2,9,8,2,7,3,13,6,2,5,5,6,6,6,8,7,7,7,7,5,3,3,5,5,6,6,1,2,1,1453503829
2019-10-19 08:00:22,2019-10-19 08:08:28,0,83.161.183.200,100,485,1,2019-10-19 08:08:28,R_3OfznwOw541REd7,,,,,52.371002197265625,4.9040985107421875,anonymous,EN,1,39,6,,6,5,1,7,5,6,6,7,5,4,6,5,3,7,2,7,2,9,8,2,7,3,13,7,1,5,6,1,1,1,6,1,5,6,6,3,2,2,4,6,6,6,1,1,1,1484777513
2019-10-19 08:08:03,2019-10-19 08:12:53,0,86.91.105.28,100,290,1,2019-10-19 08:12:55,R_2TGYSuyaweR4rA6,,,,,51.7277984619140625,5.878692626953125,anonymous,EN,1,35,5,,3,5,2,6,2,6,2,5,2,2,99,99,99,99,99,99,99,99,99,2,7,3,2,3,3,3,3,8,4,1,1,1,4,5,4,5,4,5,4,4,4,5,1,3,2,1581103190
2019-10-19 08:08:31,2019-10-19 08:13:13,0,94.214.83.72,100,281,1,2019-10-19 08:13:13,R_4Hi5CyDYE8VUbyF,,,,,51.193603515625,5.986297607421875,anonymous,EN,2,43,7,,5,4,3,6,3,5,3,5,4,2,6,5,3,7,2,7,2,9,8,2,7,3,13,7,1,6,7,8,8,8,5,5,7,7,4,2,7,1,7,6,7,7,1,1,1,1484780500
2019-10-19 08:19:20,2019-10-19 08:29:22,0,82.174.102.152,100,601,1,2019-10-19 08:29:23,R_3OqSX2k4gZQ8Dqo,,,,,51.9691925048828125,5.898406982421875,anonymous,EN,1,29,5,,5,6,2,7,2,4,2,4,2,3,6,5,3,7,2,7,7,99,99,2,7,3,5,4,5,4,6,8,7,8,8,8,6,6,5,3,6,4,4,6,6,6,1,1,1,1492119321
2019-10-19 08:22:58,2019-10-19 08:29:36,0,185.217.211.165,100,398,1,2019-10-19 08:29:36,R_1jxMCeRJZ7zbmIA,,,,,51.777099609375,4.613494873046875,anonymous,EN,2,41,6,,5,4,1,7,5,4,1,5,1,2,4,9,1,6,99,1,2,3,4,2,7,3,2,6,4,4,5,6,5,4,2,2,5,5,6,3,2,1,7,3,4,4,1,1,1,1484765746
2019-10-19 08:23:50,2019-10-19 08:30:58,0,188.92.60.99,100,427,1,2019-10-19 08:30:58,R_DrgZlbA3efwHzxf,,,,,52.3733062744140625,5.2646026611328125,anonymous,EN,2,21,5,,2,4,1,7,3,5,2,4,1,2,99,99,99,99,99,99,99,99,99,2,7,3,2,4,5,3,3,1,2,1,1,8,5,3,2,1,1,2,4,3,7,7,1,2,1,1484772476
2019-10-19 08:26:15,2019-10-19 08:31:32,0,163.158.248.85,100,317,1,2019-10-19 08:31:33,R_1HioU2PDLFSy10K,,,,,51.9134979248046875,4.387298583984375,anonymous,EN,2,33,6,,4,5,2,5,3,5,2,2,3,3,6,5,1,7,4,7,2,1,8,2,7,1,3,5,6,4,5,6,3,1,1,8,6,6,5,4,1,5,5,5,4,4,1,3,1,1484769507
2019-10-19 08:28:41,2019-10-19 08:34:13,0,89.200.11.131,100,332,1,2019-10-19 08:34:15,R_PUwwlHRnXJ8YLi9,,,,,52.0576934814453125,4.341094970703125,anonymous,EN,2,38,4,,4,5,1,1,2,3,2,5,2,2,99,4,1,99,99,99,99,99,99,2,9,3,2,2,6,1,2,8,3,8,1,1,5,5,3,7,2,3,5,4,7,7,1,2,1,1615352643
